sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,created_at,description,manufacturer,name,price,short_description,status,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_incrementsuse_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_attribute_id,_media_lable,_media_image,image,small_image,thumbnail,special_price
EIMED55IIW,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Gentlest Dry(/B)(/P)(P)Our gentlest dryer offers exclusive technology that gently tumbles clothes with exceptional temperature control to help protect fabric.(/P)(P)(B)Fast Dry Cycle(/B)(/P)(P)Fast dry time with just 18 minutes to dry.(/P)(P)(B)Largest Capacity Dryer(/B)(/P)(P)Dry the most in one load with 8.0 cu. ft. capacity.(/P)(P)(B)Perfect Steam(TM) Dryer(/B)(/P)(P)The latest steam technology removes wrinkles and freshens clothes. ""Add Steam"" option can be used with select cycles.(/P)(P)(B)IQ-Touch(TM) Controls(/B)(/P)(P)For those who like to have their options always visible on their dryer, the IQ-Touch(TM) control panel displays all of your options, at all times.(/P)(P)(B)Reversible Door(/B)(/P)(P)By offering reversible dryer doors, Electrolux allows for any laundry room to be a customizable space.(/P)(P)(B)A ""My Favorite"" Setting(/B)(/P)(P)A settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)Luxury-Quiet(TM) Sound System(/B)(/P)(P)So quiet you can run it whenever you want and no one will notice.(/P)(P)(B)Delay Start(/B)(/P)(P)Delay the start of your dry for up to 24 hours, so you can run it when its best for you.(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our design interior lighting provides visibility inside your dryer, so you can conveniently find any article of clothing.(/P)(P)(B)Last Cycle Recall(/B)(/P)(P)Automatically runs the previous cycle, for your convenience.(/P)(P)(B)Touch-2-Open(TM) Door(/B)(/P)(P)Dryer door opens and closes with just a light touch.(/P)(P)(B)Control Lockout(/B)(/P)(P)To help avoid unwanted use.(/P)(P)(B)Optional Pedestal Drawer(/B)(/P)",ELECTROLUX,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1099,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRVGNJSVGMLI.JPG,http://www.specsserver.com/CACHE/FRVGNJSVGMLI.JPG,http://www.specsserver.com/CACHE/FRVGNJSVGMLI.JPG,http://www.specsserver.com/CACHE/FRVGNJSVGMLI.JPG,http://www.specsserver.com/CACHE/FRVGNJSVGMLI.JPG,
EIMED60JIW,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Gentlest Dry(/B)(/P)(P)Our gentlest dryer offers exclusive technology that gently tumbles clothes with exceptional temperature control to help protect fabric.(/P)(P)(B)Fastest Dry Time(/B)(/P)(P)Fastest dryer with just 14 minutes to dry.(/P)(P)(B)Largest Capacity Dryer(/B)(/P)(P)Dry the most in one load with 8.0 cu. ft. capacity.(/P)(P)(B)Perfect Steam(TM) Dryer(/B)(/P)(P)The latest steam technology removes wrinkles and freshens clothes. ""Add Steam"" option can be used with select cycles.(/P)(P)(B)IQ-Touch(TM) Controls(/B)(/P)(P)For those who like to have their options always visible on their dryer, the IQ-Touch(TM) control panel displays all of your options, at all times.(/P)(P)(B)Reversible Door(/B)(/P)(P)By offering reversible dryer doors, Electrolux allows for any laundry room to be a customizable space.(/P)(P)(B)Specialty Cycles(/B)(/P)(P)A cycle for virtually anything including pet beds, stuffed animals, work out gear and more.(/P)(P)(B)A ""My Favorite"" Setting(/B)(/P)(P)A settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)Luxury-Quiet(TM) Sound System(/B)(/P)(P)So quiet you can run it whenever you want and no one will notice.(/P)(P)(B)Delay Start(/B)(/P)(P)Delay the start of your dry for up to 24 hours, so you can run it when its best for you.(/P)(P)(B)Allergen Option(/B)(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our design interior lighting provides visibility inside your dryer, so you can conveniently find any article of clothing.(/P)(P)(B)Last Cycle Recall(/B)(/P)(P)Automatically runs the previous cycle, for your convenience.(/P)(P)(B)Touch-2-Open(TM) Door(/B)(/P)(P)Dryer door opens and closes with just a light touch.(/P)(P)(B)Control Lockout(/B)(/P)(P)To help avoid unwanted use.(/P)(P)(B)Optional Pedestal Drawer(/B)(/P)",ELECTROLUX,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1199,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRCPLGCHVUXR.JPG,http://www.specsserver.com/CACHE/FRCPLGCHVUXR.JPG,http://www.specsserver.com/CACHE/FRCPLGCHVUXR.JPG,http://www.specsserver.com/CACHE/FRCPLGCHVUXR.JPG,http://www.specsserver.com/CACHE/FRCPLGCHVUXR.JPG,
EIMED60LSS,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Gentlest Dry(/B)(/P)(P)Our gentlest dryer offers exclusive technology that gently tumbles clothes with exceptional temperature control to help protect fabric.(/P)(P)(B)Fastest Dry Time(/B)(/P)(P)Fastest dryer with just 14 minutes to dry.(/P)(P)(B)Largest Capacity Dryer(/B)(/P)(P)Dry the most in one load with 8.0 cu. ft. capacity.(/P)(P)(B)Perfect Steam(TM) Dryer(/B)(/P)(P)The latest steam technology removes wrinkles and freshens clothes. ""Add Steam"" option can be used with select cycles.(/P)(P)(B)Reversible Door(/B)(/P)(P)By offering reversible dryer doors, Electrolux allows for any laundry room to be a customizable space.(/P)(P)(B)IQ-Touch(TM) Controls(/B)(/P)(P)For those who like to have their options always visible on their dryer, the IQ-Touch(TM) control panel displays all of your options, at all times.(/P)(P)(B)A ""My Favorite"" Setting(/B)(/P)(P)A settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)Specialty Cycles(/B)(/P)(P)A cycle for virtually anything including pet beds, stuffed animals, work out gear and more.(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes a 3-year coverage on parts and one year on labor without charge.(/P)(P)(B)Luxury-Quiet(TM) Sound System(/B)(/P)(P)So quiet you can run it whenever you want and no one will notice.(/P)(P)(B)Delay Start(/B)(/P)(P)Delay the start of your dry for up to 24 hours, so you can run it when its best for you.(/P)(P)(B)Allergen Option(/B)(/P)(P)(B)NSF (R) Certified(/B)(/P)(P)Sanitize cycle kills 99.9% of common household bacteria.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our design interior lighting provides visibility inside your dryer, so you can conveniently find any article of clothing.(/P)(P)(B)Last Cycle Recall(/B)(/P)(P)Automatically runs the previous cycle, for your convenience.(/P)(P)(B)Touch-2-Open(TM) Door(/B)(/P)(P)Dryer door opens and closes with just a light touch.(/P)(P)(B)Control Lockout(/B)(/P)(P)To help avoid unwanted use.(/P)(P)(B)Optional Pedestal Drawer(/B)(/P)",ELECTROLUX,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRAFFYJOMPWI.JPG,http://www.specsserver.com/CACHE/FRAFFYJOMPWI.JPG,http://www.specsserver.com/CACHE/FRAFFYJOMPWI.JPG,http://www.specsserver.com/CACHE/FRAFFYJOMPWI.JPG,http://www.specsserver.com/CACHE/FRAFFYJOMPWI.JPG,
EIMED60LT,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Gentlest Dry(/B)(/P)(P)Our gentlest dryer offers exclusive technology that gently tumbles clothes with exceptional temperature control to help protect fabric.(/P)(P)(B)Fastest Dry Time(/B)(/P)(P)Fastest dryer with just 14 minutes to dry.(/P)(P)(B)Largest Capacity Dryer(/B)(/P)(P)Dry the most in one load with 8.0 cu. ft. capacity.(/P)(P)(B)Perfect Steam(TM) Dryer(/B)(/P)(P)The latest steam technology removes wrinkles and freshens clothes. ""Add Steam"" option can be used with select cycles.(/P)(P)(B)IQ-Touch(TM) Controls(/B)(/P)(P)For those who like to have their options always visible on their dryer, the IQ-Touch(TM) control panel displays all of your options, at all times.(/P)(P)(B)Reversible Door(/B)(/P)(P)By offering reversible dryer doors, Electrolux allows for any laundry room to be a customizable space.(/P)(P)(B)Specialty Cycles(/B)(/P)(P)A cycle for virtually anything including pet beds, stuffed animals, work out gear and more.(/P)(P)(B)A ""My Favorite"" Setting(/B)(/P)(P)A settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)Luxury-Quiet(TM) Sound System(/B)(/P)(P)So quiet you can run it whenever you want and no one will notice.(/P)(P)(B)Delay Start(/B)(/P)(P)Delay the start of your dry for up to 24 hours, so you can run it when its best for you.(/P)(P)(B)Allergen Option(/B)(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our design interior lighting provides visibility inside your dryer, so you can conveniently find any article of clothing.(/P)(P)(B)Last Cycle Recall(/B)(/P)(P)Automatically runs the previous cycle, for your convenience.(/P)(P)(B)Touch-2-Open(TM) Door(/B)(/P)(P)Dryer door opens and closes with just a light touch.(/P)(P)(B)Control Lockout(/B)(/P)(P)To help avoid unwanted use.(/P)(P)(B)Optional Pedestal Drawer(/B)(/P)",ELECTROLUX,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1199,8.0 Cu. Ft. Electric Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRAQKRAGEVSD.JPG,http://www.specsserver.com/CACHE/FRAQKRAGEVSD.JPG,http://www.specsserver.com/CACHE/FRAQKRAGEVSD.JPG,http://www.specsserver.com/CACHE/FRAQKRAGEVSD.JPG,http://www.specsserver.com/CACHE/FRAQKRAGEVSD.JPG,
EIMGD55IIW,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Gentlest Dry(/B)(/P)(P)Our gentlest dryer offers exclusive technology that gently tumbles clothes with exceptional temperature control to help protect fabric.(/P)(P)(B)Fast Dry Cycle(/B)(/P)(P)Fast dry time with just 18 minutes to dry.(/P)(P)(B)Largest Capacity Dryer(/B)(/P)(P)Dry the most in one load with 8.0 cu. ft. capacity.(/P)(P)(B)Perfect Steam(TM) Dryer(/B)(/P)(P)The latest steam technology removes wrinkles and freshens clothes. ""Add Steam"" option can be used with select cycles.(/P)(P)(B)IQ-Touch(TM) Controls(/B)(/P)(P)For those who like to have their options always visible on their dryer, the IQ-Touch(TM) control panel displays all of your options, at all times.(/P)(P)(B)Reversible Door(/B)(/P)(P)By offering reversible dryer doors, Electrolux allows for any laundry room to be a customizable space.(/P)(P)(B)A ""My Favorite"" Setting(/B)(/P)(P)A settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)3 Individual Custom Options(/B)(/P)(P)Customize pre-set dry options for your personal needs.(/P)(P)(B)Luxury-Quiet(TM) Sound System(/B)(/P)(P)So quiet you can run it whenever you want and no one will notice.(/P)(P)(B)Delay Start(/B)(/P)(P)Delay the start of your dry for up to 24 hours, so you can run it when its best for you.(/P)(P)(B)NSF (R) Certified(/B)(/P)(P)Sanitize cycle kills 99.9% of common household bacteria.(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our design interior lighting provides visibility inside your dryer, so you can conveniently find any article of clothing.(/P)(P)(B)Last Cycle Recall(/B)(/P)(P)Automatically runs the previous cycle, for your convenience.(/P)(P)(B)Touch-2-Open(TM) Door(/B)(/P)(P)Dryer door opens and closes with just a light touch.(/P)(P)(B)Control Lockout(/B)(/P)(P)To help avoid unwanted use.(/P)(P)(B)Optional Pedestal Drawer(/B)(/P)",ELECTROLUX,8.0 Cu. Ft. Gas Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1199,8.0 Cu. Ft. Gas Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRIKANRILJGJ.JPG,http://www.specsserver.com/CACHE/FRIKANRILJGJ.JPG,http://www.specsserver.com/CACHE/FRIKANRILJGJ.JPG,http://www.specsserver.com/CACHE/FRIKANRILJGJ.JPG,http://www.specsserver.com/CACHE/FRIKANRILJGJ.JPG,
EIMGD60JIW,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Gentlest Dry(/B)(/P)(P)Our gentlest dryer offers exclusive technology that gently tumbles clothes with exceptional temperature control to help protect fabric.(/P)(P)(B)Fastest Dry Time(/B)(/P)(P)Fastest dryer with just 14 minutes to dry.(/P)(P)(B)Largest Capacity Dryer(/B)(/P)(P)Dry the most in one load with 8.0 cu. ft. capacity.(/P)(P)(B)Perfect Steam(TM) Dryer(/B)(/P)(P)The latest steam technology removes wrinkles and freshens clothes. ""Add Steam"" option can be used with select cycles.(/P)(P)(B)IQ-Touch(TM) Controls(/B)(/P)(P)For those who like to have their options always visible on their dryer, the IQ-Touch(TM) control panel displays all of your options, at all times.(/P)(P)(B)Reversible Door(/B)(/P)(P)By offering reversible dryer doors, Electrolux allows for any laundry room to be a customizable space.(/P)(P)(B)A ""My Favorite"" Setting(/B)(/P)(P)A settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)Specialty Cycles(/B)(/P)(P)A cycle for virtually anything including pet beds, stuffed animals, work out gear and more.(/P)(P)(B)3 Individual Custom Options(/B)(/P)(P)Customize pre-set dry options for your personal needs.(/P)(P)(B)Luxury-Quiet(TM) Sound System(/B)(/P)(P)So quiet you can run it whenever you want and no one will notice.(/P)(P)(B)Delay Start(/B)(/P)(P)Delay the start of your dry for up to 24 hours, so you can run it when its best for you.(/P)(P)(B)Allergen Option(/B)(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)NSF (R) Certified(/B)(/P)(P)Sanitize cycle kills 99.9% of common household bacteria.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our design interior lighting provides visibility inside your dryer, so you can conveniently find any article of clothing.(/P)(P)(B)Touch-2-Open(TM) Door(/B)(/P)(P)Dryer door opens and closes with just a light touch.(/P)(P)(B)Last Cycle Recall(/B)(/P)(P)Automatically runs the previous cycle, for your convenience.(/P)(P)(B)Control Lockout(/B)(/P)(P)To help avoid unwanted use.(/P)(P)(B)Optional Pedestal Drawer(/B)(/P)",ELECTROLUX,8.0 Cu. Ft. Gas Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1299,8.0 Cu. Ft. Gas Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRMSQCHMPLWU.JPG,http://www.specsserver.com/CACHE/FRMSQCHMPLWU.JPG,http://www.specsserver.com/CACHE/FRMSQCHMPLWU.JPG,http://www.specsserver.com/CACHE/FRMSQCHMPLWU.JPG,http://www.specsserver.com/CACHE/FRMSQCHMPLWU.JPG,
EIMGD60LT,,Default,simple,Large Appliance/LAUND,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Gentlest Dry(/B)(/P)(P)Our gentlest dryer offers exclusive technology that gently tumbles clothes with exceptional temperature control to help protect fabric.(/P)(P)(B)Fastest Dry Time(/B)(/P)(P)Fastest dryer with just 14 minutes to dry.(/P)(P)(B)Largest Capacity Dryer(/B)(/P)(P)Dry the most in one load with 8.0 cu. ft. capacity.(/P)(P)(B)Perfect Steam(TM) Dryer(/B)(/P)(P)The latest steam technology removes wrinkles and freshens clothes. ""Add Steam"" option can be used with select cycles.(/P)(P)(B)IQ-Touch(TM) Controls(/B)(/P)(P)For those who like to have their options always visible on their dryer, the IQ-Touch(TM) control panel displays all of your options, at all times.(/P)(P)(B)Reversible Door(/B)(/P)(P)By offering reversible dryer doors, Electrolux allows for any laundry room to be a customizable space.(/P)(P)(B)A ""My Favorite"" Setting(/B)(/P)(P)A settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)Specialty Cycles(/B)(/P)(P)A cycle for virtually anything including pet beds, stuffed animals, work out gear and more.(/P)(P)(B)3 Individual Custom Options(/B)(/P)(P)Customize pre-set dry options for your personal needs.(/P)(P)(B)Luxury-Quiet(TM) Sound System(/B)(/P)(P)So quiet you can run it whenever you want and no one will notice.(/P)(P)(B)Delay Start(/B)(/P)(P)Delay the start of your dry for up to 24 hours, so you can run it when its best for you.(/P)(P)(B)Allergen Option(/B)(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)NSF (R) Certified(/B)(/P)(P)Sanitize cycle kills 99.9% of common household bacteria.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our design interior lighting provides visibility inside your dryer, so you can conveniently find any article of clothing.(/P)(P)(B)Touch-2-Open(TM) Door(/B)(/P)(P)Dryer door opens and closes with just a light touch.(/P)(P)(B)Last Cycle Recall(/B)(/P)(P)Automatically runs the previous cycle, for your convenience.(/P)(P)(B)Control Lockout(/B)(/P)(P)To help avoid unwanted use.(/P)(P)(B)Optional Pedestal Drawer(/B)(/P)",ELECTROLUX,8.0 Cu. Ft. Gas Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1299,8.0 Cu. Ft. Gas Front Load Dryer with IQ-Touch Controls featuring Perfect Steam,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRSTLTGFNJHT.JPG,http://www.specsserver.com/CACHE/FRSTLTGFNJHT.JPG,http://www.specsserver.com/CACHE/FRSTLTGFNJHT.JPG,http://www.specsserver.com/CACHE/FRSTLTGFNJHT.JPG,http://www.specsserver.com/CACHE/FRSTLTGFNJHT.JPG,
EW27MC65JS,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Perfect Taste(TM) Convection(/B)(/P)(P)For consistently delicious taste and texture, convection heat circulates air evenly for better baking.(/P)(P)(B)Large Capacity(/B)(/P)(P)Coordinate an entire meal - our oven features 3.5 cu. ft. of cooking space with three adjustable baking racks.(/P)(P)(B)Luxury-Glide (R) Oven Racks(/B)(/P)(P)With a ball bearing system, oven racks are so smooth they extend effortlessly.(/P)(P)(B)Wave-Touch (R) Controls(/B)(/P)(P)One simple touch on your microwave and the control panel activates, showing the virtually endless cooking options. After you make your choices, all but the option selected will fade away, returning to an elegant display.(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our ramp-up designer halogen lighting is as beautiful as it is functional.(/P)(P)(B)Automatic Cooking Options(/B)(/P)(P)The microwave oven offers pre-programmed settings include 12 Auto-Cook options, three Auto-Reheat options and six Auto-Defrost options for your cooking flexibility.(/P)(P)(B)""My Favorite"" Settings(/B)(/P)(P)A setting you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)",ELECTROLUX,27'' Wall Oven and Microwave Combination with Wave-Touch(R) Controls,,27'' Wall Oven and Microwave Combination with Wave-Touch(R) Controls,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRHKVJJITNKW.JPG,http://www.specsserver.com/CACHE/FRHKVJJITNKW.JPG,http://www.specsserver.com/CACHE/FRHKVJJITNKW.JPG,http://www.specsserver.com/CACHE/FRHKVJJITNKW.JPG,http://www.specsserver.com/CACHE/FRHKVJJITNKW.JPG,
EW30ES65GS,,Default,simple,Large Appliance/ER,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Perfect Taste(TM) Dual Convection(/B)(/P)(P)Uses two fans to evenly circulate heat for savory meats and tender vegetables.(/P)(P)(B)Flex-2-Fit (R) Cooktop Elements(/B)(/P)(P)Cooktop elements automatically expand up to three sizes, giving you precision and control with a variety of cookware.(/P)(P)(B)Perfect Taste(TM) Temp Probe(/B)(/P)(P)Alerts you when your roast has reached perfection, then automatically adjusts heat to a Keep Warm setting.(/P)(P)(B)Perfect Turkey (R) Button(/B)(/P)(P)Precisely times your convection roast for turkey that is perfectly done--crispy on the outside and juicy on the inside.(/P)(P)(B)Perfect Pair Ovens (R)(/B)(/P)(P)A versatile main oven and a second complementary oven combine for total cooking capability.(/P)(P)(B)Large Capacity(/B)(/P)(P)Coordinate an entire meal - our ovens feature 4.6 cu. ft. of cooking space with three adjustable baking racks.(/P)(P)(B)Easy-to-Clean Cooktop Surface(/B)(/P)(P)Smooth glass cooktop makes cleanup a breeze.(/P)(P)(B)Rapid Preheat(/B)(/P)(P)Savor sooner, with Rapid Preheat(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Wave-Touch (R) Controls(/B)(/P)(P)This control panel has an elegant, clean display. One simple touch and the control panel activates, showing your cooking options.(/P)(P)(B)2 Luxury-Glide (R) Oven Racks(/B)(/P)(P)With a ball bearing system, these oven racks are so smooth they extend effortlessly.(/P)(P)(B)Precise Baking Options(/B)(/P)(P)Includes Perfect Turkey (R) , Bread-Proof, My Favorites, Multi-Stage Cooking, Temperature Probe, Rapid Preheat and more.(/P)(P)(B)7 Cooking Modes(/B)(/P)(P)Bake, Broil, Convection Bake, Convection Roast, Convection Broil, Keep Warm and Slow Cook.(/P)(P)(B)3 ""My Favorite"" Settings(/B)(/P)(P)Settings you can customize to meet your needs, so the option you want is available at the touch of a button.(/P)(P)(B)Luxury-Design (R) Lighting(/B)(/P)(P)Our ramp-up designer halogen lighting is as beautiful as it is functional.(/P)(P)(B)Hidden Bake Element(/B)(/P)(P)The lower bake element is hidden beneath a smooth surface, allowing convenient, easy cleanup.(/P)(P)(B)Signature Cobalt Blue Interior(/B)(/P)(P)Provides a sleek, premium look even when your oven is open.(/P)(P)(B)Keep Warm Setting(/B)(/P)(P)Maintain food at the perfect serving temperature with this setting - it's a great feature when you're entertaining.(/P)(P)(B)Convection Conversion(/B)(/P)(P)Automatically adjusts standard baking temperatures to convection temperatures, for perfect, consistent results.(/P)(P)(B)ADA Compliant(/B)(/P)(P)Complies with the ADA requirements as specified in the Americans with Disabilities Act.(/P)",ELECTROLUX,30'' Electric Built-In Range with Wave-Touch(R) Controls,,30'' Electric Built-In Range with Wave-Touch(R) Controls,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FREBGBHLMMFL.JPG,http://www.specsserver.com/CACHE/FREBGBHLMMFL.JPG,http://www.specsserver.com/CACHE/FREBGBHLMMFL.JPG,http://www.specsserver.com/CACHE/FREBGBHLMMFL.JPG,http://www.specsserver.com/CACHE/FREBGBHLMMFL.JPG,
EW30GC55PB,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Min-2-Max (R) Burner(/B)(/P)(P)Designed with a dual-flame sealed burner, this cooktop offers the widest range of BTU performance in the industry for the utmost versatility - from a roaring 18,000-BTU boil to a gentle 450-BTU simmer.(/P)(P)(B)Professional-Grade Control Knobs(/B)(/P)(P)Professional grade control knobs are designed to provide you with pinpoint precision control(/P)(P)(B)Deep-Well Design(/B)(/P)(P)Keeps spills contained for easy cleanup and lowers the cooking surface to countertop-level, which makes moving oversized pots and pans onto and off of the cooking surface much easier.(/P)(P)(B)Continuous Grates(/B)(/P)(P)Designed for cooking multiple dishes at varying temperatures on a single cooktop. These grates allow easy movement of even the heaviest pots and pans from burner to burner - without lifting.(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Perfect Over A Wall Oven(/B)(/P)(P)Mounts above a single wall oven for additional installation options.(/P)(P)(B)Dishwasher-Safe Grates(/B)(/P)(P)For easy clean up.(/P)(P)(B)ADA Compliant(/B)(/P)(P)Complies with the ADA requirements as specified in the Americans with Disabilities Act.(/P)",ELECTROLUX,30'' Gas Cooktop,1199,30'' Gas Cooktop,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRRQTCWAEDKT.JPG,http://www.specsserver.com/CACHE/FRRQTCWAEDKT.JPG,http://www.specsserver.com/CACHE/FRRQTCWAEDKT.JPG,http://www.specsserver.com/CACHE/FRRQTCWAEDKT.JPG,http://www.specsserver.com/CACHE/FRRQTCWAEDKT.JPG,
EW30GC55PS,,Default,simple,Large Appliance/GR,Default Category,base,,2016-04-23 10:57:54,"(P)(B)Min-2-Max (R) Burner(/B)(/P)(P)Designed with a dual-flame sealed burner, this cooktop offers the widest range of BTU performance in the industry for the utmost versatility - from a roaring 18,000-BTU boil to a gentle 450-BTU simmer.(/P)(P)(B)Professional-Grade Control Knobs(/B)(/P)(P)Professional grade control knobs are designed to provide you with pinpoint precision control(/P)(P)(B)Deep-Well Design(/B)(/P)(P)Keeps spills contained for easy cleanup and lowers the cooking surface to countertop-level, which makes moving oversized pots and pans onto and off of the cooking surface much easier.(/P)(P)(B)Continuous Grates(/B)(/P)(P)Designed for cooking multiple dishes at varying temperatures on a single cooktop. These grates allow easy movement of even the heaviest pots and pans from burner to burner - without lifting.(/P)(P)(B)Platinum Star (R) Limited Warranty(/B)(/P)(P)Our exclusive limited warranty that includes 3-year coverage on parts and one year on labor.(/P)(P)(B)Perfect Over A Wall Oven(/B)(/P)(P)Mounts above a single wall oven for additional installation options.(/P)(P)(B)Dishwasher-Safe Grates(/B)(/P)(P)For easy clean up.(/P)(P)(B)ADA Compliant(/B)(/P)(P)Complies with the ADA requirements as specified in the Americans with Disabilities Act.(/P)",ELECTROLUX,30'' Gas Cooktop,1349,30'' Gas Cooktop,1,2,4,,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,88,88,http://www.specsserver.com/CACHE/FRVLBKWUOEYP.JPG,http://www.specsserver.com/CACHE/FRVLBKWUOEYP.JPG,http://www.specsserver.com/CACHE/FRVLBKWUOEYP.JPG,http://www.specsserver.com/CACHE/FRVLBKWUOEYP.JPG,http://www.specsserver.com/CACHE/FRVLBKWUOEYP.JPG,
